player_id,x,y,cluster,name,position,archetype
5213.0,-0.5627235,-3.0272698,3,Gerard Piqué Bernabéu,Right Center Back,Possession system elite
10609.0,-0.51268286,-3.0629983,3,Jérémy Mathieu,Left Center Back,Possession system elite
5216.0,0.6750565,-2.5479362,4,Andrés Iniesta Luján,Left Center Midfield,Creative playmaker
5503.0,0.5614605,-3.2546465,3,Lionel Andrés Messi Cuccittini,Right Wing,Possession system elite
11179.0,13.769799,6.3349624,0,Iker Casillas Fernández,Goalkeeper,Shot-stopper
5246.0,2.8108134,-0.6254018,4,Luis Alberto Suárez Díaz,Center Forward,Creative playmaker
5211.0,-0.16965893,-3.2240222,3,Jordi Alba Ramos,Left Back,Possession system elite
20016.0,-1.2767363,-2.1143668,3,Kléper Laveran Lima Ferreira,Right Center Back,Possession system elite
5201.0,-1.5902132,-1.4655676,3,Sergio Ramos García,Left Center Back,Possession system elite
5506.0,-0.9109189,-2.3376055,3,Javier Alejandro Mascherano,Left Center Back,Possession system elite
5574.0,1.1398842,0.046168633,5,Toni Kroos,Center Defensive Midfield,Wide progressive
5721.0,0.40706605,-0.629649,-1,Daniel Carvajal Ramos,Right Back,Uncategorised
4324.0,0.64850616,-2.3378344,4,Daniel Alves da Silva,Right Back,Creative playmaker
6399.0,1.6357738,-1.834472,4,Gareth Frank Bale,Right Wing,Creative playmaker
5463.0,0.4686341,-2.2758796,4,Luka Modrić,Right Center Midfield,Creative playmaker
4926.0,1.6662656,-1.8193742,4,Francisco Román Alarcón Suárez,Left Center Midfield,Creative playmaker
5470.0,0.95185614,-2.2136593,4,Ivan Rakitić,Right Center Midfield,Creative playmaker
4691.0,15.781542,1.7612545,0,Claudio Andrés Bravo Muñoz,Goalkeeper,Shot-stopper
5552.0,-0.27489474,-3.0906754,3,Marcelo Vieira da Silva Júnior,Left Back,Possession system elite
4320.0,0.8256158,-3.1232128,3,Neymar da Silva Santos Junior,Left Wing,Possession system elite
19677.0,2.667506,-0.45969656,4,Karim Benzema,Center Forward,Creative playmaker
5207.0,0.71624327,-3.175674,3,Cristiano Ronaldo dos Santos Aveiro,Left Wing,Possession system elite
5485.0,-1.5496308,-1.990334,3,Raphaël Varane,Right Center Back,Possession system elite
5203.0,1.0430373,-2.0177996,4,Sergio Busquets i Burgos,Center Defensive Midfield,Creative playmaker
20131.0,-0.06656857,-3.2303467,3,Xavier Hernández Creus,Left Center Midfield,Possession system elite
3990.0,1.7186818,-1.6879821,4,Jesé Rodríguez Ruiz,Left Wing,Creative playmaker
6998.0,1.3841405,-2.3290703,4,Rafael Alcântara do Nascimento,Right Center Midfield,Creative playmaker
3637.0,-0.16601077,2.5850074,6,Grzegorz Krychowiak,Left Defensive Midfield,Defensive anchor
6672.0,-0.2737329,2.6343484,6,Jorge Andújar Moreno,Right Back,Defensive anchor
27111.0,15.3499155,2.7926395,0,António Alberto Bastos Pimparel,Goalkeeper,Shot-stopper
5504.0,0.16635707,-0.7434811,4,Éver Maximiliano David Banega,Center Attacking Midfield,Creative playmaker
7909.0,-2.0028653,0.74127525,10,Nicolás Martín Pareja,Right Center Back,Aerial commander
10881.0,0.8823495,4.4631696,6,Diogo José Rosário Gomes Figueiras,Right Back,Defensive anchor
6841.0,2.659656,4.037644,5,Víctor Machín Pérez,Right Wing,Wide progressive
6825.0,-2.2127054,1.9621139,-1,Daniel Filipe Martins Carriço,Left Center Back,Uncategorised
6400.0,1.0368289,-2.1249952,4,Aleix Vidal Parreu,Right Back,Creative playmaker
5688.0,2.0702446,6.7297354,2,Carlos Arturo Bacca Ahumada,Center Forward,Box-to-box engine
6609.0,1.9567183,2.0029697,5,Denis Suárez Fernández,Left Midfield,Wide progressive
3726.0,-0.2668695,11.717364,1,Gerard Deulofeu Lázaro,Right Wing,Generalist
3958.0,1.5284704,-2.1309683,4,Pedro Eliezer Rodríguez Ledesma,Right Wing,Creative playmaker
5217.0,2.7936518,2.3581977,5,Iago Aspas Juncal,Center Forward,Wide progressive
22102.0,0.5677307,-2.4231992,4,Adriano Correia Claro,Left Back,Creative playmaker
6401.0,2.4254024,6.2692294,2,Kevin Gameiro,Center Forward,Box-to-box engine
6904.0,-3.8665483,3.4617426,8,Sergio Sánchez Ortega,Right Center Back,Stopper CB
6569.0,-1.0596173,0.6667612,9,Roberto José Rosales Altuve,Right Back,Attacking fullback
26669.0,-2.86082,1.599364,10,Weligton Róbson Pena de Oliveira,Left Center Back,Aerial commander
7068.0,-1.1048926,-2.491542,3,Marc Bartra Aregall,Right Center Back,Possession system elite
25859.0,-0.07516476,-0.48205414,5,Sérgio Paulo Barbosa Valente,Right Midfield,Wide progressive
26103.0,14.220517,4.9401355,0,Idriss Carlos Kameni,Goalkeeper,Shot-stopper
8234.0,-0.20857534,3.4232829,6,Ignacio Camacho Barnola,Left Defensive Midfield,Defensive anchor
6829.0,2.160974,5.3224998,2,Samuel Castillejo Azuaga,Left Midfield,Box-to-box engine
6563.0,2.9596756,3.1150317,5,Juan Pablo Añor Acosta,Right Midfield,Wide progressive
3236.0,0.56249183,10.443752,1,Sergi Darder Moll,Right Center Midfield,Generalist
27318.0,1.2641193,-2.1699314,4,Douglas Pereira dos Santos,Right Back,Creative playmaker
6878.0,-1.7728276,3.9606133,7,Miguel Torres Gómez,Left Back,Aggressive stopper
3302.0,2.7036076,0.3030066,4,Nordin Amrabat,Right Center Forward,Creative playmaker
3508.0,3.1010094,4.2835684,5,Sandro Ramírez Castillo,Right Wing,Wide progressive
6695.0,1.2731185,9.026999,1,Juan Miguel Jiménez López,Left Center Forward,Generalist
7782.0,2.2193365,0.8173804,4,Luis Alberto Romero Alconchel,Center Attacking Midfield,Creative playmaker
6616.0,2.6090424,0.48057646,4,Munir El Haddadi Mohamed,Right Wing,Creative playmaker
6580.0,1.4242069,2.3850267,5,José Luis García del Pozo,Left Defensive Midfield,Wide progressive
24506.0,-0.05350253,10.664359,1,Álvaro Arroyo Martínez,Right Back,Generalist
6625.0,14.484421,4.494272,0,Vicente Guaita Panadero,Goalkeeper,Shot-stopper
25881.0,-0.25743338,4.3909245,6,Juan Antonio Rodríguez Villamuela,Right Defensive Midfield,Defensive anchor
27054.0,-0.64721847,2.704801,6,Roberto Lago Soto,Left Back,Defensive anchor
11813.0,1.9363881,5.1057596,2,Emiliano Buendía,Center Attacking Midfield,Box-to-box engine
17054.0,-2.4743884,3.4290202,8,Emiliano Daniel Velázquez Maldonado,Right Center Back,Stopper CB
6614.0,-3.0448503,0.577523,10,Alexis Ruano Delgado,Left Center Back,Aerial commander
6745.0,0.61519337,4.6927032,6,Mehdi Lacen,Left Defensive Midfield,Defensive anchor
6907.0,2.344934,2.9808006,5,Pedro León Sánchez Gil,Right Wing,Wide progressive
27179.0,1.8045213,8.080817,1,Fredy Hinestroza Arias,Center Attacking Midfield,Generalist
6379.0,0.6830356,-3.0227766,3,Sergi Roberto Carnicer,Right Back,Possession system elite
6780.0,0.82726556,10.428921,1,Iván López Álvarez,Center Forward,Generalist
27204.0,1.9650153,3.466121,5,Alejandro Felip Selma,Left Defensive Midfield,Wide progressive
6593.0,0.44757095,-0.005501817,5,Martín Montoya Torralbo,Right Back,Wide progressive
6718.0,-0.27756208,2.235833,6,Sergio Escudero Palomo,Left Back,Defensive anchor
27112.0,0.2503087,11.639095,1,Papa Babacar Diawara,Center Forward,Generalist
27109.0,1.6848286,7.789492,1,Youssef El-Arabi,Center Forward,Generalist
4546.0,-0.44787693,4.3648396,6,Dimitri Foulquier,Right Back,Defensive anchor
24783.0,0.77010995,6.356554,2,Javier Márquez Moreno,Center Attacking Midfield,Box-to-box engine
26659.0,13.9531355,5.7275777,0,Roberto Fernández Alvarellos,Goalkeeper,Shot-stopper
4498.0,-3.1803591,1.0717826,10,Jean-Sylvain Claude Babin,Right Center Back,Aerial commander
3991.0,-1.4265794,4.823158,6,Allan Romeo Nyom,Right Back,Defensive anchor
25707.0,-0.30149582,2.5814755,6,Francisco Manuel Rico Castro,Left Defensive Midfield,Defensive anchor
22811.0,0.779372,6.233714,2,Héctor Yuste Cantón,Left Defensive Midfield,Box-to-box engine
6743.0,1.143032,6.830465,2,Manuel Rolando Iturra Urrutia,Right Defensive Midfield,Box-to-box engine
6585.0,-3.3558962,2.7621703,8,Jeison Fabián Murillo Cerón,Center Back,Stopper CB
6918.0,2.9082131,-0.2448257,4,Isaac Ajayi Success,Right Wing,Creative playmaker
23799.0,0.5279968,9.691147,1,Eddy Silvestre Pascual İsrafilov,Left Defensive Midfield,Generalist
26797.0,0.9315459,0.20163846,5,Francisco Medina Luna,Right Wing,Wide progressive
6914.0,-1.2211525,2.2641432,6,Roberto Román Triguero,Right Back,Defensive anchor
3130.0,2.7871764,2.7719262,5,Gaël Kakuta,Left Midfield,Wide progressive
12626.0,-1.7901052,-0.1262077,9,Emiliano Adrián Insúa Zapata,Left Back,Attacking fullback
24040.0,15.731068,2.1652677,0,Cristian Darío Álvarez,Goalkeeper,Shot-stopper
27144.0,-2.5373263,1.3745812,10,Antonio Amaya Carazo,Right Center Back,Aerial commander
6879.0,2.398148,0.40678236,4,Alberto Bueno Calvo,Center Attacking Midfield,Creative playmaker
6852.0,1.512597,0.8040251,5,Jozabed Sánchez Ruiz,Center Attacking Midfield,Wide progressive
26848.0,-0.097231105,-2.0254874,4,Roberto Trashorras Gayoso,Right Defensive Midfield,Creative playmaker
11536.0,-3.325269,2.7776246,8,Abdoulaye Ba,Right Center Back,Stopper CB
10851.0,1.704958,8.297951,1,Luis Carlos Pereira Carneiro,Left Back,Generalist
6761.0,2.930885,4.644107,5,Leonardo Carrilho Baptistão,Right Center Forward,Wide progressive
24138.0,-1.1938123,4.01505,-1,Joaquín José Marín Ruiz,Right Back,Uncategorised
26690.0,1.0416641,9.589587,1,Alberto Mateus Contreiras Gonçalves,Center Forward,Generalist
27153.0,2.498258,1.695094,-1,Javier Ignacio Aquino Carmona,Left Midfield,Uncategorised
6777.0,-1.9403477,-1.0450902,3,Sidnei Rechel da Silva Júnior,Left Center Back,Possession system elite
6332.0,-0.6977298,-2.9288037,3,Thomas Vermaelen,Left Center Back,Possession system elite
10277.0,13.80072,5.983817,0,Fabricio Martín Agosto Ramírez,Goalkeeper,Shot-stopper
18243.0,2.7695336,3.915149,5,Ivan Ricardo Neves Abreu Cavaleiro,Left Wing,Wide progressive
6732.0,2.9005766,3.4063387,5,Lucas Pérez Martínez,Center Forward,Wide progressive
23800.0,-0.90882117,2.390425,6,Laureano Sanabria Ruiz,Right Back,Defensive anchor
24686.0,-1.2578331,3.9795933,-1,Roberto Canella Suárez,Left Back,Uncategorised
24234.0,0.5235932,10.733167,1,Juan Domínguez Lamas,Left Center Midfield,Generalist
5582.0,0.58240455,2.273463,-1,Celso Borges Mora,Left Defensive Midfield,Uncategorised
11302.0,15.250006,2.9481716,0,Jordi Masip López,Goalkeeper,Shot-stopper
23806.0,0.09032451,4.2810583,6,Alejandro Bergantiños García,Right Defensive Midfield,Defensive anchor
27191.0,1.6379513,0.95254713,5,Diogo Ferreira Salomão,Right Wing,Wide progressive
26107.0,-2.9330394,1.4734219,10,Alberto Lopo García,Right Center Back,Aerial commander
12358.0,0.56766135,4.9858813,6,Haris Medunjanin,Left Defensive Midfield,Defensive anchor
27243.0,2.1024745,6.7603893,2,Oriol Riera Magem,Right Center Forward,Box-to-box engine
16083.0,1.3285797,6.4003887,2,José Rodríguez Martínez,Center Forward,Box-to-box engine
6720.0,2.1023364,2.6445532,5,Pablo Sarabia García,Right Wing,Wide progressive
27091.0,1.1635865,9.203911,1,Jorge Sammir Cruz Campos,Center Forward,Generalist
26195.0,-1.017813,11.155083,1,Juan Valera Espín,Right Back,Generalist
11301.0,0.70023537,9.748877,1,Miguel Alfonso Herrero Javaloyas,Right Center Midfield,Generalist
26020.0,3.0211444,4.1347165,5,Ángel Lafita Castillo,Left Wing,Wide progressive
6769.0,-3.0028963,3.8076956,7,Edinaldo Gomes Pereira,Right Center Back,Aggressive stopper
27092.0,1.2807794,0.8266314,5,Abdoul Karim Yoda,Left Back,Wide progressive
26252.0,0.6461792,9.774155,1,Diego Castro Giménez,Left Midfield,Generalist
24035.0,1.6498187,8.156035,1,Álvaro Vázquez García,Center Forward,Generalist
26087.0,-2.8670576,1.2535161,10,Carlos Gurpegi Nausia,Right Center Back,Aerial commander
6649.0,-0.18697937,3.697017,6,Óscar de Marcos Arana,Right Back,Defensive anchor
6789.0,-0.34483337,3.0737321,6,Mikel Balenziaga Oruesagasti,Left Back,Defensive anchor
6396.0,0.31697288,1.8955616,-1,Beñat Etxebarria Urkiaga,Left Defensive Midfield,Uncategorised
6576.0,15.317426,2.832371,0,Gorka Iraizoz Moreno,Goalkeeper,Shot-stopper
6656.0,0.7212648,4.772395,6,Mikel Rico Moreno,Left Defensive Midfield,Defensive anchor
6388.0,-0.1893194,4.1581736,6,Ander Iturraspe Derteano,Right Defensive Midfield,Defensive anchor
6390.0,2.0663629,5.1536655,2,Markel Susaeta Laskurain,Right Wing,Box-to-box engine
4353.0,-1.5468388,-1.2834249,3,Aymeric Laporte,Left Center Back,Possession system elite
6842.0,1.7496555,-1.7892721,4,Iker Muniain Goñi,Left Wing,Creative playmaker
6394.0,3.2058318,2.585796,5,Aritz Aduriz Zubeldia,Center Forward,Wide progressive
11746.0,1.1412597,6.219286,2,Unai López Cabrera,Center Attacking Midfield,Box-to-box engine
6617.0,1.0276555,6.064661,2,Ibai Gómez Pérez,Left Wing,Box-to-box engine
23833.0,2.259663,6.4280133,2,Borja Viguera Manzanares,Center Forward,Box-to-box engine
6802.0,-0.18405154,2.328566,6,Jonathan Castro Otto,Left Back,Defensive anchor
6794.0,-1.5270222,-0.4030628,9,Gustavo Daniel Cabral Cáceres,Right Center Back,Attacking fullback
6805.0,-0.75331736,2.4843569,6,Hugo Mallo Novegil,Right Back,Defensive anchor
6884.0,15.122662,3.1827881,0,Sergio Álvarez Conde,Goalkeeper,Shot-stopper
6356.0,1.0082141,0.28196582,5,Michael Krohn-Dehli,Left Wing,Wide progressive
7105.0,1.2063899,-2.5021417,4,Fabián Ariel Orellana Valenzuela,Right Wing,Creative playmaker
6801.0,1.2846833,2.281909,5,Pedro Pablo Hernández,Center Attacking Midfield,Wide progressive
6804.0,-1.5323057,-0.30955845,9,Sergi Gómez Solà,Left Center Back,Attacking fullback
6724.0,1.9930819,-1.1928215,4,Manuel Agudo Durán,Left Wing,Creative playmaker
6796.0,0.6060036,3.6644754,6,Nemanja Radoja,Left Defensive Midfield,Defensive anchor
27190.0,0.22863437,11.720791,1,Joaquín Oscar Larrivey,Center Forward,Generalist
6707.0,3.1233625,4.3357277,5,Charles Días Barbosa de Oliveira,Left Center Forward,Wide progressive
13552.0,1.0495467,4.3166738,6,Borja Fernández Fernández,Right Defensive Midfield,Defensive anchor
6386.0,-0.84608144,0.47543722,9,Eneko Bóveda Altube,Right Back,Attacking fullback
6775.0,-0.42525613,2.374259,6,Daniel García Carrillo,Left Defensive Midfield,Defensive anchor
24190.0,1.0587748,7.313643,2,Javier Lara Grande,Left Center Midfield,Box-to-box engine
24508.0,-1.8837862,0.7100264,10,Manuel Castellano Castro,Left Back,Aerial commander
23942.0,0.12012944,11.274562,1,Abraham Minero Fernández,Left Wing Back,Generalist
27462.0,13.838397,5.829639,0,Xabier Iruretagoiena Aranzamendi,Goalkeeper,Shot-stopper
24070.0,1.3239999,0.9357178,5,Saúl Berjón Pérez,Left Wing,Wide progressive
6699.0,-1.3448162,1.3888832,9,Ander Capa Rodríguez,Right Back,Attacking fullback
26736.0,-2.3931456,4.0961127,7,Borja Ekiza Imaz,Right Back,Aggressive stopper
6727.0,-2.8344529,1.2681214,10,Raúl Albentosa Redal,Right Center Back,Aerial commander
27343.0,-0.7763094,11.94246,1,Jon Errasti Zabalete,Right Center Midfield,Generalist
23988.0,1.9696174,5.2595973,2,Federico Piovaccari,Left Center Forward,Box-to-box engine
26684.0,1.0794889,0.39158192,5,Derek Owusu Boateng,Center Defensive Midfield,Wide progressive
27239.0,-3.0090861,3.0736809,8,Aleksandar Pantić,Left Center Back,Stopper CB
24139.0,0.63645345,10.403858,1,Luis Eduardo Delgado Pacheco,Center Attacking Midfield,Generalist
24255.0,15.69014,2.2328398,0,Juan Carlos Martín Corral,Goalkeeper,Shot-stopper
24811.0,0.60297376,9.663399,1,David Omar Rodríguez Barrera,Left Defensive Midfield,Generalist
18404.0,-1.1810126,2.336069,6,José Ángel Crespo Rincón,Left Center Back,Defensive anchor
27238.0,-2.2591221,4.4328985,7,Edimar Curitiba Fraga,Left Back,Aggressive stopper
23825.0,-0.037654907,-3.3226907,3,Fidel Chaves de la Torre,Left Wing,Possession system elite
7900.0,2.4134068,-0.6716938,4,Tiago Manuel Dias Correia,Left Wing,Creative playmaker
3160.0,-1.5761329,4.932286,6,Rene Krhin,Right Defensive Midfield,Defensive anchor
26573.0,-3.2206779,1.0262848,10,Íñigo López Montaña,Right Center Back,Aerial commander
27237.0,0.1364843,10.257951,1,Adrián Javier Gunino Duque,Right Back,Generalist
27236.0,0.33441862,11.127263,1,Patrick Claude Ekeng Ekeng,Center Attacking Midfield,Generalist
24136.0,0.38751903,11.532545,1,Federico Vico Villegas,Right Wing,Generalist
6731.0,2.756714,3.7191443,5,Florin Andone,Center Forward,Wide progressive
6923.0,-1.4173903,4.862844,6,Joaquín Navarro Jiménez,Left Center Back,Defensive anchor
26612.0,-3.1617908,3.9771476,7,José Manuel Casado Bizcocho,Left Back,Aggressive stopper
26387.0,1.1162833,6.2355285,2,Edgar Antonio Méndez Ortega,Left Wing,Box-to-box engine
6383.0,1.331912,6.14522,2,Thomas Teye Partey,Right Midfield,Box-to-box engine
27460.0,13.725678,6.5431976,0,Julián Cuesta Díaz,Goalkeeper,Shot-stopper
26432.0,-0.7807796,-0.104189165,9,Miguel Ángel García Pérez Roldán,Left Center Midfield,Attacking fullback
25824.0,-2.8442445,2.3368833,8,Ángel Trujillo Canorea,Right Center Back,Stopper CB
27459.0,-2.1840723,4.458773,7,Antonio Marín Molina,Right Back,Aggressive stopper
26775.0,3.0543492,2.0376391,5,Thievy Guivane Bifouma Koulossa,Center Forward,Wide progressive
21445.0,0.96268,9.319534,1,Javier Espinosa González,Center Attacking Midfield,Generalist
25723.0,2.8878415,-0.24377684,4,Wellington Alves da Silva,Right Wing,Creative playmaker
26435.0,0.2980582,9.846492,1,Fernando Soriano Marco,Center Attacking Midfield,Generalist
27458.0,1.495665,8.633548,1,Jonathan Sundy Zongo,Left Wing,Generalist
6755.0,13.891649,5.818323,0,Sergio Asenjo Andrés,Goalkeeper,Shot-stopper
6772.0,-1.8766634,0.27475128,10,Mario Gaspar Pérez Martínez,Right Back,Aerial commander
6828.0,-0.80371577,0.28652242,9,Jaume Vicent Costa Jordá,Left Back,Attacking fullback
6622.0,0.1512147,4.209153,6,Tomás Pina Isla,Right Defensive Midfield,Defensive anchor
6771.0,0.2768172,2.0601895,-1,Manuel Trigueros Muñoz,Right Defensive Midfield,Uncategorised
7034.0,-1.7333606,-0.18936783,9,Mateo Pablo Musacchio,Right Center Back,Attacking fullback
5186.0,2.902311,2.715444,5,Denis Cheryshev,Left Wing,Wide progressive
5987.0,2.5688326,2.6809433,5,Giovani dos Santos Ramírez,Right Center Forward,Wide progressive
25921.0,1.7847861,1.1642632,5,Rubén Gracia Calmache,Left Wing,Wide progressive
22819.0,0.06149451,-1.7052459,4,Bruno Soriano Llido,Left Defensive Midfield,Creative playmaker
6752.0,-1.8139389,-1.709882,3,Víctor Ruíz Torre,Left Center Back,Possession system elite
6744.0,2.8261786,2.2297292,5,Luciano Vietto,Right Center Forward,Wide progressive
6746.0,-1.2219249,-2.3688612,3,Gabriel Armando de Abreu,Left Back,Possession system elite
5695.0,1.129182,-2.1031125,4,James David Rodríguez Rubio,Right Wing,Creative playmaker
20215.0,0.08553156,2.8203993,6,Álvaro Arbeloa Coca,Right Back,Defensive anchor
6671.0,-0.27914235,3.2769628,6,Asier Illarramendi Andonegi,Left Defensive Midfield,Defensive anchor
26607.0,0.3093075,4.436657,6,José Raúl Baena Urdiales,Left Defensive Midfield,Defensive anchor
26070.0,15.726178,2.1971648,0,Antonio Rodríguez Martínez,Goalkeeper,Shot-stopper
27396.0,-3.4260669,2.959164,8,Jorge García Morcillo,Left Center Back,Stopper CB
27184.0,-2.703328,3.262012,8,Marcos Alberto Angeleri,Right Center Back,Stopper CB
10868.0,2.6497452,3.5547285,5,Ricardo Jorge Luz Horta,Left Midfield,Wide progressive
6783.0,2.2859783,3.3361712,5,Samuel García Sánchez,Right Midfield,Wide progressive
27335.0,-0.029157443,-1.7069215,4,Arthur Etienne Boka,Left Back,Creative playmaker
6665.0,-1.7774606,-1.4760373,3,Íñigo Martínez Berridi,Left Center Back,Possession system elite
6673.0,1.6084803,0.605447,5,Sergio Canales Madrazo,Center Attacking Midfield,Wide progressive
6674.0,-1.8980068,0.5364638,10,Alberto De La Bella Madureño,Left Back,Aerial commander
6694.0,15.371792,2.7399495,0,Gerónimo Rulli,Goalkeeper,Shot-stopper
16622.0,-2.9891543,1.7587136,10,Mikel González de Martín Martínez,Right Center Back,Aerial commander
8724.0,-1.3197927,-0.10755248,9,Carlos Martínez Díez,Right Back,Attacking fullback
6899.0,0.3311864,1.8656375,-1,Rubén Pardo Gutiérrez,Left Defensive Midfield,Uncategorised
6690.0,0.6373386,-0.074509665,5,Xabier Prieto Argarate,Right Wing,Wide progressive
6770.0,1.1390679,4.9673104,6,Esteban Félix Granero Molina,Right Defensive Midfield,Defensive anchor
5560.0,2.1521995,-0.80146486,4,Carlos Alberto Vela Garrido,Right Wing,Creative playmaker
6633.0,1.0427344,6.921735,2,Markel Bergara Larrañaga,Left Defensive Midfield,Box-to-box engine
6740.0,0.82842547,-0.065544456,5,Gonzalo Castro Irizábal,Left Midfield,Wide progressive
5514.0,1.4157189,8.857975,1,Alfreð Finnbogason,Center Forward,Generalist
20669.0,0.09834106,-0.38285267,5,Tiago Cardoso Mendes,Left Defensive Midfield,Wide progressive
5199.0,1.0594712,0.4672886,5,Jorge Resurrección Merodio,Left Midfield,Wide progressive
4788.0,-1.4270307,2.3616586,6,Jesús Gámez Duarte,Left Back,Defensive anchor
7069.0,14.230685,4.9182835,0,Miguel Ángel Moyà Rumbo,Goalkeeper,Shot-stopper
6375.0,0.07664229,-1.4962826,4,Juan Francisco Torres Belén,Right Back,Creative playmaker
5487.0,2.6067388,2.3780522,5,Antoine Griezmann,Left Center Forward,Wide progressive
5249.0,-2.7916622,1.3735187,10,Diego Roberto Godín Leal,Left Center Back,Aerial commander
6384.0,0.27911678,1.923105,-1,Gabriel Fernández Arenas,Right Defensive Midfield,Uncategorised
5259.0,-2.7689617,2.9696898,8,José María Giménez de Vargas,Right Center Back,Stopper CB
11094.0,2.2441046,-0.5821535,4,Arda Turan,Left Center Midfield,Creative playmaker
5472.0,-0.13322333,11.829731,1,Mario Mandžukić,Center Forward,Generalist
6382.0,2.510879,6.1363745,2,Fernando José Torres Sanz,Left Center Forward,Box-to-box engine
6391.0,1.5121584,6.7987165,2,Raúl García Escudero,Center Attacking Midfield,Box-to-box engine
26780.0,-0.14852598,-0.37680268,5,Guilherme Magdalena Siqueira,Left Back,Wide progressive
26764.0,-3.157376,3.9657006,7,Jon Ansotegi Gorostola,Left Center Back,Aggressive stopper
3023.0,-0.84157276,0.25351036,9,Yuri Berchiche Izeta,Left Back,Attacking fullback
6357.0,1.05865,3.7843275,6,Jonathan dos Santos Ramírez,Right Midfield,Defensive anchor
11675.0,2.3377047,2.5684955,5,Moisés Gómez Bordonado,Left Wing,Wide progressive
23930.0,2.712005,0.20193565,4,Ikechukwu Uche,Right Center Forward,Creative playmaker
6627.0,-1.2036706,1.4946454,9,Damián Nicolás Suárez Suárez,Right Back,Attacking fullback
6557.0,0.49101925,3.5801144,6,Adrián González Morales,Center Attacking Midfield,Defensive anchor
27206.0,-2.8248613,4.308651,7,Sergio Pelegrín López,Left Center Back,Aggressive stopper
26238.0,1.864229,-1.5448582,4,Domingo Cisma González,Left Back,Creative playmaker
16456.0,-2.7796342,1.2341102,10,Enzo Pablo Roco Roco,Left Center Back,Aerial commander
5724.0,1.1635531,0.37247953,5,Fayçal Fajr,Left Midfield,Wide progressive
15893.0,2.5819376,2.4391003,5,Víctor Rodríguez Romero,Center Attacking Midfield,Wide progressive
9082.0,14.622722,4.2968726,0,Przemysław Tytoń,Goalkeeper,Shot-stopper
25849.0,1.6774596,6.967344,2,Aarón Níguez Esclapez,Left Wing,Box-to-box engine
11603.0,0.5632185,10.647327,1,Mario Pašalić,Left Center Midfield,Generalist
8584.0,2.4260333,6.3901544,2,Jonathas Cristian de Jesus,Center Forward,Box-to-box engine
27245.0,-1.3196514,1.1354383,9,José Eduardo Albácar Gallego,Left Back,Attacking fullback
