player_id,x,y,cluster,name,position,archetype
25915.0,3.1169004,0.3435908,4,Sávio Bortolini Pimentel,Left Wing,Creative playmaker
25920.0,-0.1601081,-0.0942863,5,Jose María Movilla Cubero,Right Center Midfield,Wide progressive
26123.0,1.4675181,6.6723504,2,Peter Luccin,Left Defensive Midfield,Box-to-box engine
26121.0,-0.83483505,3.5868034,-1,Ariel Miguel Santiago Ibagaza,Left Midfield,Uncategorised
26119.0,13.740724,6.515932,0,Leonardo Neoren Franco,Goalkeeper,Shot-stopper
26118.0,-2.4799097,3.639444,8,Antonio López Guerrero,Left Back,Stopper CB
26120.0,-0.567268,10.500745,1,Luis Amaranto Perea Mosquera,Right Center Back,Generalist
26122.0,1.1604062,4.7111835,6,Luciano Martín Galletti,Right Midfield,Defensive anchor
26117.0,-3.9920478,3.7006314,8,Pablo Ibáñez Tébar,Left Center Back,Stopper CB
19888.0,2.8084552,0.4170111,4,Martin Petrov,Left Midfield,Creative playmaker
25949.0,0.45205525,-3.2985635,3,Santiago Ezquerro Marín,Left Wing,Possession system elite
25998.0,-1.1923691,2.3095727,6,Francisco Javier Farinós Zapata,Left Defensive Midfield,Defensive anchor
25996.0,0.4457614,2.0482068,-1,Cristiano Doni,Right Defensive Midfield,Uncategorised
25994.0,-2.6385088,4.3426,7,David Cortés Caballero,Right Back,Aggressive stopper
25992.0,-3.9345875,3.4920359,8,José Carlos de Araújo Nunes,Left Center Back,Stopper CB
25995.0,0.11443613,-1.1132619,4,Juan Fernando Arango Sáenz,Left Wing,Creative playmaker
25993.0,0.78844583,-3.1600451,3,Yoshito Ōkubo,Center Attacking Midfield,Possession system elite
25991.0,-3.061579,1.5239356,10,Eduardo Nicolás Tuzzio,Right Center Back,Aerial commander
25956.0,-2.3969698,4.0025835,7,David Castedo Escudero,Left Back,Aggressive stopper
25950.0,-3.3667507,3.187228,8,Aitor Ocio Carrión,Right Center Back,Stopper CB
25948.0,-0.24895827,10.510028,1,Jose Luis Martí Soler,Right Back,Generalist
6821.0,-0.248073,-3.1880698,3,Jesús Navas González,Right Back,Possession system elite
25952.0,-1.9620314,-1.3778855,3,Ivica Dragutinovic,Left Center Back,Possession system elite
25960.0,2.698519,-0.94349384,4,Frédéric Oumar Kanouté,Left Center Forward,Creative playmaker
25946.0,14.343875,4.7242136,0,Andrés Palop Cervera,Goalkeeper,Shot-stopper
25954.0,1.5935667,6.8638935,2,Enzo Maresca,Left Defensive Midfield,Box-to-box engine
25962.0,2.6524765,3.8526921,5,Javier Pedro Saviola Fernández,Right Center Forward,Wide progressive
25958.0,1.3824487,7.000804,2,Jordi López Felpeto,Right Defensive Midfield,Box-to-box engine
25932.0,0.2025171,10.807362,1,Pablo Gabriel García Pérez,Right Defensive Midfield,Generalist
15584.0,-3.1378767,4.359096,7,Iván Helguera Bujía,Left Center Back,Aggressive stopper
15661.0,0.8204562,3.3026955,6,David Beckham,Left Defensive Midfield,Defensive anchor
15601.0,0.58439565,6.020898,2,Miguel Ángel Salgado Fernández,Right Back,Box-to-box engine
15074.0,1.3156015,6.327876,2,Zinédine Zidane,Center Attacking Midfield,Box-to-box engine
25926.0,-0.19521184,4.141776,6,Roberto Carlos da Silva,Left Back,Defensive anchor
25928.0,2.8710737,0.6121572,4,Ronaldo Luíz Nazário de Lima,Center Forward,Creative playmaker
25930.0,3.024284,3.1812277,5,Róbson de Souza,Left Wing,Wide progressive
15607.0,1.4036907,8.847491,1,Raúl González Blanco,Right Wing,Generalist
25924.0,0.32301533,3.8503218,6,José Maria Gutiérrez Hernández,Left Defensive Midfield,Defensive anchor
25923.0,3.0335364,-0.18078913,4,Júlio César Clement Baptista,Left Wing,Creative playmaker
26088.0,-1.0804951,11.070449,1,Jesús María Lacruz Gómez,Right Center Back,Generalist
26035.0,-0.7230539,-2.8770761,3,Francisco Javier Yeste Navarro,Left Attacking Midfield,Possession system elite
26084.0,13.782567,6.5376453,0,Iñaki Lafuente Sancha,Goalkeeper,Shot-stopper
26030.0,-0.88365304,11.360155,1,Ander Murillo García,Right Wing Back,Generalist
26086.0,-3.2180357,2.7164826,8,Pablo Orbaiz Lesaka,Left Center Midfield,Stopper CB
26028.0,-1.0728923,11.101813,1,Fernando Amorebieta Mardaras,Center Back,Generalist
26032.0,-1.0498924,11.107309,1,Unai Expósito Medina,Left Wing Back,Generalist
26085.0,-3.9584787,3.5424232,8,Luis Prieto Zalbidegoitia,Left Center Back,Stopper CB
15606.0,0.4412841,-3.3015702,3,Joseba Andoni Etxeberria Lizardi,Right Attacking Midfield,Possession system elite
26031.0,-3.1594458,3.1155941,8,Andoni Iraola Sagarna,Right Center Back,Stopper CB
25961.0,-3.0511367,4.12388,7,Ramón de Quintana Dalmau,Right Center Back,Aggressive stopper
25965.0,0.5035693,4.709942,6,Roberto Suárez Álvarez,Right Defensive Midfield,Defensive anchor
25959.0,-2.4381397,4.1387944,7,Alejandro Varela López,Right Back,Aggressive stopper
25957.0,-2.391105,4.7703094,7,Andrés José Fleurquin Rubio,Left Defensive Midfield,Aggressive stopper
25964.0,0.3659453,3.991936,6,Matías Nicolás Pavoni,Center Attacking Midfield,Defensive anchor
25966.0,0.59994954,9.645086,1,Oliverio Jesús Alvarez González,Center Forward,Generalist
25967.0,3.3180203,3.7452354,5,Enrique Fernando Ortiz Moruno,Right Wing,Wide progressive
25955.0,1.5129689,7.0261517,2,Jonathan Sesma González,Left Wing,Box-to-box engine
25953.0,13.693409,6.329997,0,Armando Riveiro de Aguilar Malda,Goalkeeper,Shot-stopper
25963.0,-3.077782,3.0620074,8,José Julián De La Cuesta Herrera,Left Center Back,Stopper CB
25951.0,-2.8677392,4.1334352,7,Mário Fernando Magalhães da Silva,Left Back,Aggressive stopper
25945.0,-1.4013711,-1.4023904,3,Manuel Pérez Rodrigo,Right Defensive Midfield,Possession system elite
25947.0,3.117248,-0.019142594,4,Fabián Larry Estoyanoff Poggio,Center Forward,Creative playmaker
25912.0,13.774044,6.416145,0,Ricardo López Felipe,Goalkeeper,Shot-stopper
19331.0,2.932209,1.7883346,5,Savo Milošević,Center Forward,Wide progressive
25914.0,-0.32832995,10.532842,1,Rafael Clavero Prados,Left Back,Generalist
17304.0,0.59534955,-3.1202629,3,Héctor Junior Firpo Adames,Left Back,Possession system elite
6374.0,0.74325377,-3.0707111,3,Nélson Cabral Semedo,Right Back,Possession system elite
6705.0,-0.76944226,-2.8236587,3,José Ángel Valdés Díaz,Left Back,Possession system elite
6826.0,-0.46964473,-3.0841146,3,Clément Lenglet,Left Center Back,Possession system elite
8206.0,2.178119,1.4795117,5,Arturo Erasmo Vidal Pardo,Right Center Midfield,Wide progressive
6910.0,2.523364,3.4688685,5,Eduardo Expósito Jaén,Left Defensive Midfield,Wide progressive
23981.0,0.46337122,-2.2453876,4,Álvaro Tejero Sacristán,Right Back,Creative playmaker
11392.0,0.5817183,-3.1154566,3,Arthur Henrique Ramos de Oliveira Melo,Left Center Midfield,Possession system elite
23803.0,-2.9217393,1.3350424,10,Esteban Rodrigo Burgos,Right Center Back,Aerial commander
6698.0,15.727523,2.158156,0,Marko Dmitrović,Goalkeeper,Shot-stopper
8555.0,0.336648,1.8900056,-1,Pablo Ezequiel De Blasis,Left Wing,Uncategorised
8118.0,0.70317346,-3.0440927,3,Frenkie de Jong,Left Center Midfield,Possession system elite
5492.0,-0.33883458,-3.1539388,3,Samuel Yves Umtiti,Left Center Back,Possession system elite
4447.0,2.987647,3.6303325,5,Martin Braithwaite Christensen,Left Wing,Wide progressive
6851.0,0.7698877,9.456612,1,Aitor Ruibal García,Right Wing Back,Generalist
11730.0,0.24442798,10.138793,1,Jonathan Cristian Silva,Left Wing Back,Generalist
6598.0,-0.20840049,10.30833,1,Unai Bustinza Martínez,Left Center Back,Generalist
3139.0,-1.5742347,4.8991985,6,Chidozie Collins Awaziem,Right Center Back,Defensive anchor
30756.0,2.6969435,0.46909815,4,Anssumane Fati,Left Wing,Creative playmaker
17818.0,-3.4303985,4.2885685,7,Rodrigo Tarín Higón,Center Back,Aggressive stopper
3246.0,1.3517381,9.14343,1,Guido Marcelo Carrillo,Right Center Forward,Generalist
16024.0,2.4466863,6.4278164,2,Roger Claver Assalé Djapone,Left Center Forward,Box-to-box engine
24841.0,2.3660448,-0.24024035,4,Ricard Puig Martí,Left Center Midfield,Creative playmaker
6885.0,1.0105171,6.1341615,2,Kévin Manuel Rodrigues,Left Wing Back,Box-to-box engine
11332.0,3.399443,2.9593663,5,Ibrahim Amadou,Center Attacking Midfield,Wide progressive
16555.0,-0.34366375,4.1719327,6,Joseph Aidoo,Right Center Back,Defensive anchor
5194.0,1.0542983,9.675585,1,Fyodor Smolov,Left Center Forward,Generalist
6799.0,0.47549903,9.796361,1,Brais Méndez Portela,Left Center Forward,Generalist
24273.0,-0.09792575,10.407075,1,Jorge Sáenz de Miera Colmeiro,Left Center Back,Generalist
11388.0,-1.2599729,2.4115572,6,Néstor Alejandro Araújo Razo,Center Back,Defensive anchor
22029.0,1.3895439,7.0052958,2,Kevin Vázquez Comesaña,Right Wing Back,Box-to-box engine
12555.0,0.86981493,9.535239,1,Okay Yokuşlu,Center Defensive Midfield,Generalist
41116.0,0.7900231,3.578213,6,Jacobo González Rodrigañez,Left Wing Back,Defensive anchor
6310.0,-0.5259112,4.4611683,6,Filip Bradarić,Center Defensive Midfield,Defensive anchor
3804.0,-0.11257423,-3.2602696,3,Ferland Mendy,Left Back,Possession system elite
3509.0,15.73983,2.1075757,0,Thibaut Courtois,Goalkeeper,Shot-stopper
6773.0,1.6620455,0.7665118,5,Federico Santiago Valverde Dipetta,Right Center Midfield,Wide progressive
6892.0,-1.1139393,-2.5096388,3,Pau Francisco Torres,Left Center Back,Possession system elite
24729.0,0.8327043,-2.1863532,4,Xavier Quintillà Guasch,Left Back,Creative playmaker
11386.0,1.887695,5.290539,2,Santiago Cazorla González,Center Attacking Midfield,Box-to-box engine
6710.0,0.83787036,3.2936282,6,Rubén Peña Jiménez,Right Back,Defensive anchor
3141.0,2.2665231,3.315812,5,André-Frank Zambo Anguissa,Right Defensive Midfield,Wide progressive
7030.0,-1.3869272,3.809309,-1,Raúl Albiol i Tortajada,Right Center Back,Uncategorised
16335.0,2.6304152,-0.39369553,4,Samuel Chimerenka Chukwueze,Right Wing,Creative playmaker
5477.0,0.8420223,-3.093275,3,Ousmane Dembélé,Left Wing,Possession system elite
3515.0,0.18931098,-1.6093957,4,Alberto Moreno Pérez,Left Back,Creative playmaker
32480.0,-0.08899622,-3.2510724,3,Ronald Federico Araújo da Silva,Right Center Back,Possession system elite
6688.0,0.6104438,4.6830425,6,José Ángel Gómez Campaña,Left Midfield,Defensive anchor
6782.0,1.8706723,5.2767463,2,Enis Bardhi,Left Midfield,Box-to-box engine
23344.0,13.773221,6.4524283,0,Aitor Fernández Abarisketa,Goalkeeper,Shot-stopper
11676.0,-0.3939931,-0.2847739,5,Jorge Miramón Santagertrudis,Right Back,Wide progressive
23948.0,0.6056148,4.8599434,6,Carlos Clerc Martínez,Left Back,Defensive anchor
11669.0,1.5686675,6.9981775,2,Gonzalo Julián Melero Manzanares,Left Defensive Midfield,Box-to-box engine
6682.0,-3.029871,3.7709267,7,Sergio Postigo Redondo,Right Center Back,Aggressive stopper
25006.0,2.402294,-0.2676937,4,Carles Pérez Sayol,Left Wing,Creative playmaker
17303.0,-0.1925182,11.80761,1,Nikola Vukčević,Left Defensive Midfield,Generalist
24083.0,15.424062,2.6590893,0,Manuel Reina Rodríguez,Goalkeeper,Shot-stopper
23986.0,1.5238336,8.631915,1,Aleix Febas Pérez,Left Midfield,Generalist
24576.0,-0.31059694,4.273138,6,Francisco Gámez López,Left Back,Defensive anchor
24087.0,1.2988999,6.7131186,2,Iddrisu Baba Mohammed,Left Center Midfield,Box-to-box engine
24089.0,0.57055956,9.627778,1,Joan Sastre Vanrell,Left Back,Generalist
31090.0,3.0968897,2.6682358,5,Takefusa Kubo,Right Midfield,Wide progressive
24084.0,-2.725693,4.3290744,7,Martin Valjent,Right Center Back,Aggressive stopper
8654.0,0.22956026,11.730824,1,Ante Budimir,Left Center Forward,Generalist
24088.0,1.7365867,7.988591,1,Daniel José Rodríguez Vázquez,Left Midfield,Generalist
11671.0,1.6871741,8.125086,1,Juan Camilo Hernández Suárez,Left Center Forward,Generalist
13599.0,1.2897216,-0.20174055,5,Carles Aleña Castillo,Left Center Midfield,Wide progressive
32185.0,15.786457,1.7517012,0,Alejandro Remiro Gargallo,Goalkeeper,Shot-stopper
24236.0,1.1699439,0.020190889,5,Ander Guevara Lajo,Center Defensive Midfield,Wide progressive
3498.0,0.1404582,-1.6548593,4,Ignacio Monreal Eraso,Left Back,Creative playmaker
8252.0,1.5573039,0.6835702,5,Martin Ødegaard,Center Attacking Midfield,Wide progressive
8819.0,1.9828463,7.714395,1,Alexander Isak,Center Forward,Generalist
3042.0,2.1058543,1.5559591,5,Mikel Merino Zazón,Left Defensive Midfield,Wide progressive
6582.0,0.25935334,11.432329,1,Cristian Portugués Manzanera,Right Midfield,Generalist
6330.0,1.1625533,2.3957803,5,Adnan Januzaj,Right Midfield,Wide progressive
22321.0,1.8301289,7.9926805,1,Ander Barrenetxea Muguruza,Left Midfield,Generalist
12020.0,1.1220815,-2.2013984,4,Hernâni Jorge Santos Fortes,Left Midfield,Creative playmaker
6891.0,-2.038116,-1.572658,3,Ezequiel Marcelo Garay,Right Center Back,Possession system elite
6589.0,1.1713334,7.5081186,2,Geoffrey Kondogbia,Left Center Midfield,Box-to-box engine
6583.0,0.18497138,11.186955,1,Carlos Soler Barragán,Left Midfield,Generalist
6748.0,2.5301387,2.3434005,5,Ferrán Torres García,Right Midfield,Wide progressive
3437.0,1.9990859,6.8442597,2,Francis Joseph Coquelin,Right Center Midfield,Box-to-box engine
6297.0,3.3512828,3.895053,5,Maximiliano Gómez González,Left Center Forward,Wide progressive
24212.0,-4.01657,3.6635413,8,Aridane Hernández Umpiérrez,Right Center Back,Stopper CB
24211.0,13.781012,6.4150953,0,Sergio Herrera Pirón,Goalkeeper,Shot-stopper
24085.0,-0.7759899,3.7136648,-1,Pervis Josué Estupiñán Tenorio,Left Wing Back,Uncategorised
6591.0,-2.2545419,4.778693,7,Ignacio Vidal Miralles,Right Wing Back,Aggressive stopper
23945.0,0.44474173,10.418369,1,Iñigo Pérez Soto,Left Center Midfield,Generalist
23950.0,-1.0149668,11.12683,1,David García Zubiría,Left Center Back,Generalist
23944.0,0.073074855,10.665913,1,Oier Sanjurjo Mate,Center Defensive Midfield,Generalist
30277.0,0.37984234,11.615194,1,Jon Moncayola Tollar,Center Defensive Midfield,Generalist
6810.0,-0.53159887,11.905381,1,José Manuel Arnáiz Díaz,Right Center Forward,Generalist
3265.0,1.6301985,-1.8253087,4,José Luis Sanmartín Mato,Center Forward,Creative playmaker
6590.0,15.7840805,1.7745444,0,Norberto Murara Neto,Goalkeeper,Shot-stopper
6618.0,-0.5051163,-2.3935459,3,Martín Aguirregabiria Padilla,Right Back,Possession system elite
23263.0,-1.3048658,1.1768515,9,Lisandro Magallán,Left Center Back,Attacking fullback
3513.0,1.7332733,8.177516,1,Oliver Burke,Left Midfield,Generalist
6615.0,-0.11415562,10.28887,1,Víctor Laguardia Cisneros,Right Center Back,Generalist
6571.0,13.770958,6.1084104,0,Roberto Jiménez Gago,Goalkeeper,Shot-stopper
6632.0,1.5781828,7.981161,1,Manuel Alejandro García Sánchez,Left Center Midfield,Generalist
6565.0,0.6262135,9.599301,1,Pere Pons Riera,Right Center Midfield,Generalist
24049.0,2.1665015,3.4609601,5,Luis Jesús Rioja González,Center Attacking Midfield,Wide progressive
10318.0,0.21842064,11.365293,1,Ljubomir Fejsa,Center Defensive Midfield,Generalist
6877.0,-3.5303137,3.3413012,8,Yeray Álvarez López,Left Center Back,Stopper CB
11748.0,14.619218,4.319923,0,Unai Simón Mendibil,Goalkeeper,Shot-stopper
6397.0,-3.3849974,2.8230326,8,Unai Núñez Gestoso,Right Center Back,Stopper CB
30225.0,0.34862646,11.324469,1,Oihan Sancet Tirapu,Center Attacking Midfield,Generalist
6387.0,-0.22226107,11.75161,1,Iñigo Córdoba Kerejeta,Left Wing,Generalist
6667.0,1.0871493,9.276701,1,Mikel Vesga Arruti,Left Defensive Midfield,Generalist
11304.0,0.8356141,-2.0390546,4,Francisco José Olivas Alba,Right Center Back,Creative playmaker
24141.0,1.2463453,6.267245,2,Federico San Emeterio Díaz,Right Center Midfield,Box-to-box engine
11300.0,0.21696353,11.244393,1,Rubén Alcaraz Jiménez,Left Center Midfield,Generalist
22020.0,0.41309708,1.6220598,-1,Joaquín Fernández Moreno,Center Defensive Midfield,Uncategorised
21225.0,-1.5536703,-0.2086018,9,Javier Sánchez de Felipe,Left Center Back,Attacking fullback
11297.0,-0.721327,-2.8442135,3,Javier Moyano Lujano,Right Back,Possession system elite
40881.0,3.1883662,2.6916826,5,Enrique Pérez Muñoz,Center Attacking Midfield,Wide progressive
17027.0,2.2113392,6.8412547,2,Sergio Guardiola Navarro,Right Center Forward,Box-to-box engine
11296.0,1.4887455,4.9649935,-1,Óscar Plano Pedreño,Center Attacking Midfield,Uncategorised
12073.0,1.2581058,-2.1499226,4,Pablo Hervías Ruiz,Right Midfield,Creative playmaker
6760.0,2.7768118,3.611019,5,Enes Ünal,Center Attacking Midfield,Wide progressive
24777.0,2.1926432,3.3253517,5,Waldo Rubio Martín,Left Center Forward,Wide progressive
22128.0,-0.6520551,-2.9072864,3,Robin Aime Robert Le Normand,Left Center Back,Possession system elite
6670.0,0.4279521,0.067245185,5,Andoni Gorosabel Espinosa,Right Back,Wide progressive
6635.0,-2.960488,0.72128093,10,Leandro Daniel Cabrera Sasía,Left Center Back,Aerial commander
32670.0,0.42924017,3.5354066,6,Víctor Gómez Perea,Right Back,Defensive anchor
6768.0,13.884018,5.7407794,0,Diego López Rodríguez,Goalkeeper,Shot-stopper
6754.0,1.2944212,6.362673,2,David López Silva,Center Defensive Midfield,Box-to-box engine
11293.0,-1.7829843,1.2480459,-1,Fernando Calero Villa,Right Center Back,Uncategorised
6866.0,0.25605053,10.058959,1,Marc Roca Junqué,Left Center Midfield,Generalist
31885.0,0.28894675,11.311458,1,Pol Lozano Vizuete,Right Center Forward,Generalist
16209.0,2.7931051,3.8057454,5,Raúl de Tomás Gómez,Left Center Forward,Wide progressive
11167.0,-1.7824591,4.8762846,6,Felipe Augusto de Almeida Monteiro,Left Center Back,Defensive anchor
26532.0,-0.29949632,2.2696338,6,Renan Augusto Lodi dos Santos,Left Back,Defensive anchor
5198.0,1.6530933,8.323392,1,Diego da Silva Costa,Left Center Forward,Generalist
5696.0,-0.80814904,-0.14198533,9,Santiago Arias Naranjo,Right Back,Attacking fullback
12041.0,2.8042507,-0.7615367,4,João Félix Sequeira,Left Center Forward,Creative playmaker
3245.0,0.4627024,11.110905,1,Thomas Lemar,Right Midfield,Generalist
3477.0,1.459488,8.60714,1,Álvaro Borja Morata Martín,Left Center Forward,Generalist
24730.0,-0.6780444,-2.8067276,3,Lucas René Olaza Catrofe,Left Center Back,Possession system elite
6798.0,2.4365265,0.4335325,4,Stanislav Lobotka,Right Center Midfield,Creative playmaker
5516.0,2.1956391,0.72787654,4,Pione Sisto Ifolo Emirmija,Left Center Forward,Creative playmaker
11389.0,1.0295963,-1.9023887,4,Francisco José Beltrán Peinado,Center Defensive Midfield,Creative playmaker
11292.0,0.77917,0.1066088,5,Pedro Antonio Porro Sauceda,Right Back,Wide progressive
17520.0,-0.004381033,-1.6515754,4,Federico Barba,Left Back,Creative playmaker
11303.0,0.66211236,5.182667,6,Anuar Mohamed Tuhami,Left Center Midfield,Defensive anchor
30519.0,-0.043885857,3.397928,6,Mohamed Salisu,Left Center Back,Defensive anchor
24613.0,1.1383677,-2.0614376,4,Alejandro Pozo Pozo,Right Back,Creative playmaker
24269.0,1.7225869,6.585565,2,Marc Pedraza Sarto,Right Defensive Midfield,Box-to-box engine
24079.0,2.9932508,-0.3475983,4,Júnior Wakalibille Lago,Left Midfield,Creative playmaker
6930.0,0.3373608,11.604643,1,Jonathan Calleri,Right Center Forward,Generalist
6902.0,0.50266767,11.038666,1,Óscar Melendo Jiménez,Left Midfield,Generalist
30421.0,1.339715,-2.3939407,4,Matías Ezequiel Vargas Martín,Left Midfield,Creative playmaker
4445.0,-2.8715916,2.4500034,8,Jules Koundé,Right Center Back,Stopper CB
11541.0,15.50182,2.5296998,0,Tomáš Vaclík,Goalkeeper,Shot-stopper
4345.0,2.7527707,2.2731643,5,Lucas Ariel Ocampos,Right Wing,Wide progressive
18620.0,0.028153148,-2.3516433,4,Sergio Reguilón Rodríguez,Left Back,Creative playmaker
16003.0,0.18456592,3.8020592,6,Fernando Francisco Reges,Center Defensive Midfield,Defensive anchor
3366.0,-1.9159483,-1.7067555,3,Diego Carlos Santos Silva,Left Center Back,Possession system elite
20033.0,0.8835509,10.28277,1,Luuk de Jong,Center Forward,Generalist
7022.0,0.84296286,3.3572507,6,Jesús Joaquín Fernández Sáez de la Torre,Left Wing,Defensive anchor
6301.0,-0.69115096,11.959998,1,Youssef En-Nesyri,Center Forward,Generalist
18395.0,2.8374414,2.0694175,5,Vinícius José Paixão de Oliveira Júnior,Left Midfield,Wide progressive
6708.0,-1.7703198,2.3733497,6,Paulo André Rodrigues de Oliveira,Right Center Back,Defensive anchor
5214.0,0.17000575,3.1259077,6,William Silva de Carvalho,Left Center Midfield,Defensive anchor
16309.0,15.792665,1.7342068,0,Joel Robles Blázquez,Goalkeeper,Shot-stopper
23522.0,-1.5360345,4.917165,6,Emerson Aparecido Leite de Souza Junior,Right Back,Defensive anchor
11538.0,0.69448483,6.0989785,2,Alejandro Moreno Lopera,Left Back,Box-to-box engine
26404.0,0.8163286,4.3848577,6,Guido Rodríguez,Center Defensive Midfield,Defensive anchor
6648.0,-1.3391722,2.271807,6,Aïssa Mandi,Right Center Back,Defensive anchor
2948.0,3.0967243,-0.05494499,4,Nabil Fekir,Left Midfield,Creative playmaker
11391.0,-0.27043942,11.777508,1,Borja Iglesias Quintas,Center Forward,Generalist
23807.0,-3.4079893,2.8931634,8,Domingos Sousa Coutinho Meneses Duarte,Right Center Back,Stopper CB
24134.0,-1.6269039,2.328702,6,Germán Sánchez Barahona,Left Center Back,Defensive anchor
24140.0,15.4512,2.6201477,0,Rui Tiago Dantas da Silva,Goalkeeper,Shot-stopper
16249.0,-0.38450348,11.8466425,1,Yangel Clemente Herrera Ravelo,Right Defensive Midfield,Generalist
25702.0,-2.045291,4.1324067,7,Carlos Neva Tey,Left Back,Aggressive stopper
24133.0,-1.7336057,4.100436,7,Víctor David Díaz Miguel,Right Back,Aggressive stopper
11501.0,1.297154,8.938049,1,Darwin Daniel Machís Marcano,Left Wing,Generalist
24126.0,0.61148274,10.617233,1,José Antonio Rodríguez Díaz,Right Wing,Generalist
6982.0,-0.7388954,11.957382,1,Maxime Gonalons,Left Defensive Midfield,Generalist
6603.0,-2.3373203,3.9982057,7,Dimitrios Siovas,Left Center Back,Aggressive stopper
16212.0,0.27023512,11.036518,1,Óscar Rodríguez Arnaiz,Right Wing,Generalist
5674.0,0.045180056,-3.323989,3,Moussa Wagué,Right Back,Possession system elite
5830.0,-1.061744,11.096594,1,Kenneth Josiah Omeruo,Center Back,Generalist
17620.0,0.22972837,10.20556,1,Marc Cucurella Saseta,Left Back,Generalist
6722.0,15.7141,2.1848414,0,David Soria Solís,Goalkeeper,Shot-stopper
6901.0,-0.78648806,11.963918,1,Nemanja Maksimović,Left Defensive Midfield,Generalist
6634.0,-2.3249278,4.1762547,7,Djené Dakonam Ortega,Right Center Back,Aggressive stopper
7104.0,0.3439564,9.973828,1,Mathías Olivera Miramontes,Left Back,Generalist
6863.0,-0.6206097,11.895336,1,Mauro Wilney Arambarri Rosa,Right Defensive Midfield,Generalist
5466.0,0.7725595,10.462659,1,Oghenekaro Etebo,Right Midfield,Generalist
6611.0,-0.8192058,11.946211,1,Ángel Luis Rodríguez Díaz,Right Center Forward,Generalist
11550.0,0.082872234,11.8309765,1,Jaime Mata Arnaiz,Left Center Forward,Generalist
5575.0,0.39132836,1.7665787,-1,Héctor Miguel Herrera López,Right Center Midfield,Uncategorised
3308.0,-2.276832,1.0265684,10,Kieran Trippier,Right Back,Aerial commander
6790.0,-2.6002269,4.5298104,7,Mario Hermoso Canseco,Left Center Back,Aggressive stopper
6629.0,13.742961,6.3747945,0,Fernando Pacheco Flores,Goalkeeper,Shot-stopper
6636.0,-1.5166718,-0.31449986,9,Rodrigo Ely,Right Center Back,Attacking fullback
24078.0,2.4740825,3.7010102,5,Javier Muñoz Jiménez,Center Attacking Midfield,Wide progressive
24052.0,-0.7200754,11.979886,1,Yan Brice Eteki,Right Defensive Midfield,Generalist
11532.0,-0.5054773,-3.090176,3,Jean-Clair Todibo,Right Center Back,Possession system elite
